timestamp,reference,reconstructed,raw
12.82,59.538243,59.53992772451345,5954
12.83,59.589353,59.58992766902546,5959
12.84,59.640438,59.63992761353747,5964
12.85,59.691497,59.68992755804949,5969
12.86,59.742531,59.7399275025615,5974
12.87,59.793539,59.78992744707352,5979
12.88,59.844522,59.83992739158553,5984
12.89,59.89548,59.89992732499995,5990
12.9,59.946412,59.94992726951196,5995
12.91,59.997319,59.99992721402398,6000
12.92,60.0482,60.049927158535986,6005
12.93,60.099056,60.099927103048,6010
12.94,60.149887,60.14992704756002,6015
12.95,60.200692,60.19992699207203,6020
12.96,60.251471,60.249926936584046,6025
12.97,60.302225,60.29992688109606,6030
12.98,60.352954,60.34992682560807,6035
12.99,60.403657,60.39992677012009,6040
13.0,60.454334,60.449926714632106,6045
13.01,60.504986,60.499926659144116,6050
13.02,60.555613,60.55992659255853,6056
13.03,60.606214,60.60992653707055,6061
13.04,60.656789,60.65992648158256,6066
13.05,60.707339,60.709926426094576,6071
13.06,60.757863,60.75992637060659,6076
13.07,60.808362,60.8099263151186,6081
13.08,60.858835,60.85992625963062,6086
13.09,60.909282,60.909926204142636,6091
13.1,60.959704,60.959926148654645,6096
13.11,61.0101,61.00992609316666,6101
13.12,61.060471,61.05992603767868,6106
13.13,61.110816,61.10992598219069,6111
13.14,61.161136,61.159925926702705,6116
13.15,61.211429,61.209925871214715,6121
13.16,61.261698,61.25992581572673,6126
13.17,61.31194,61.30992576023875,6131
13.18,61.362157,61.35992570475076,6136
13.19,61.412348,61.409925649262775,6141
13.2,61.462514,61.45992559377479,6146
13.21,61.512654,61.5099255382868,6151
13.22,61.562768,61.55992548279882,6156
13.23,61.612856,61.609925427310834,6161
13.24,61.662919,61.659925371822844,6166
13.25,61.712956,61.70992531633486,6171
13.26,61.762967,61.75992526084687,6176
13.27,61.812953,61.80992520535889,6181
13.28,61.862913,61.859925149870904,6186
13.29,61.912847,61.90992509438291,6191
13.3,61.962755,61.95992503889493,6196
13.31,62.012638,62.00992498340695,6201
13.32,62.062494,62.059924927918956,6206
13.33,62.112325,62.10992487243097,6211
13.34,62.162131,62.15992481694299,6216
13.35,62.21191,62.209924761455,6221
13.36,62.261664,62.259924705967016,6226
13.37,62.311392,62.30992465047903,6231
13.38,62.361094,62.35992459499104,6236
13.39,62.41077,62.40992453950306,6241
13.4,62.46042,62.45992448401507,6246
13.41,62.510045,62.509924428527086,6251
13.42,62.559644,62.5599243730391,6256
13.43,62.609216,62.60992431755111,6261
13.44,62.658763,62.65992426206313,6266
13.45,62.708285,62.709924206575145,6271
13.46,62.75778,62.759924151087155,6276
13.47,62.807249,62.80992409559917,6281
13.48,62.856693,62.85992404011119,6286
13.49,62.906111,62.9099239846232,6291
13.5,62.955502,62.959923929135215,6296
13.51,63.004868,62.999923884744824,6300
13.52,63.054208,63.04992382925684,6305
13.53,63.103522,63.09992377376885,6310
13.54,63.15281,63.14992371828087,6315
13.55,63.202072,63.199923662792884,6320
13.56,63.251309,63.24992360730489,6325
13.57,63.300519,63.29992355181691,6330
13.58,63.349703,63.34992349632893,6335
13.59,63.398862,63.39992344084094,6340
13.6,63.447994,63.44992338535295,6345
13.61,63.497101,63.49992332986496,6350
13.62,63.546181,63.54992327437698,6355
13.63,63.595236,63.599923218888996,6360
13.64,63.644264,63.639923174498605,6364
13.65,63.693267,63.68992311901062,6369
13.66,63.742243,63.73992306352263,6374
13.67,63.791194,63.78992300803465,6379
13.68,63.840118,63.839922952546665,6384
13.69,63.889017,63.889922897058675,6389
13.7,63.937889,63.93992284157069,6394
13.71,63.986736,63.98992278608271,6399
13.72,64.035556,64.03992273059472,6404
13.73,64.08435,64.07992268620433,6408
13.74,64.133119,64.12992263071635,6413
13.75,64.181861,64.17992257522835,6418
13.76,64.230577,64.22992251974037,6423
13.77,64.279267,64.2799224642524,6428
13.78,64.327931,64.32992240876439,6433
13.79,64.376569,64.37992235327641,6438
13.8,64.425181,64.42992229778844,6443
13.81,64.473767,64.46992225339804,6447
13.82,64.522327,64.51992219791006,6452
13.83,64.57086,64.56992214242206,6457
13.84,64.619368,64.61992208693408,6462
13.85,64.667849,64.6699220314461,6467
13.86,64.716305,64.7199219759581,6472
13.87,64.764734,64.75992193156773,6476
13.88,64.813137,64.80992187607973,6481
13.89,64.861514,64.85992182059175,6486
13.9,64.909865,64.90992176510377,6491
13.91,64.958189,64.95992170961577,6496
13.92,65.006488,65.0099216541278,6501
13.93,65.05476,65.0499216097374,6505
13.94,65.103006,65.09992155424942,6510
13.95,65.151226,65.14992149876144,6515
13.96,65.19942,65.19992144327344,6520
13.97,65.247588,65.24992138778546,6525
13.98,65.295729,65.29992133229749,6530
13.99,65.343844,65.33992128790709,6534
14.0,65.391933,65.38992123241911,6539
14.01,65.439996,65.43992117693111,6544
14.02,65.488033,65.48992112144313,6549
14.03,65.536044,65.53992106595516,6554
14.04,65.584028,65.57992102156476,6558
14.05,65.631986,65.62992096607678,6563
14.06,65.679918,65.67992091058878,6568
14.07,65.727823,65.7299208551008,6573
14.08,65.775703,65.77992079961282,6578
